2023-06-10 20:42:13.030209	https://www.encodeproject.org/report/?type=Experiment&searchTerm=DNase&assay_title=DNase-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR891VOV/	ENCSR891VOV	DNase-seq	DNase-seq	primary cell				Homo sapiens B cell female adult (34 years)	B cell	SCREEN-GRCh38:B_cell_female_adult_34_years,GEO:GSM701493		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF459UMH/,/files/ENCFF994CWB/,/files/ENCFF829UTZ/,/files/ENCFF683KPP/,/files/ENCFF177VOU/,/files/ENCFF591NQM/,/files/ENCFF437WGA/,/files/ENCFF403PJS/,/files/ENCFF111DYJ/,/files/ENCFF603FFJ/,/files/ENCFF541ZNP/,/files/ENCFF431JPD/,/files/ENCFF722OSZ/,/files/ENCFF091HFI/,/files/ENCFF241QWI/,/files/ENCFF158VQA/,/files/ENCFF850HTF/,/files/ENCFF135TPK/,/files/ENCFF355LDD/,/files/ENCFF654IWG/,/files/ENCFF028GCX/,/files/ENCFF658NCD/,/files/ENCFF190GDD/,/files/ENCFF743UIL/,/files/ENCFF028OWR/,/files/ENCFF104EQW/,/files/ENCFF843JLF/,/files/ENCFF238LUI/,/files/ENCFF792NMO/,/files/ENCFF449DCN/,/files/ENCFF931KLL/,/files/ENCFF469VSO/,/files/ENCFF063OUM/,/files/ENCFF817ZNP/,/files/ENCFF957KRB/,/files/ENCFF968TTN/,/files/ENCFF803LDE/,/files/ENCFF626DZD/,/files/ENCFF448DRO/,/files/ENCFF980LAA/,/files/ENCFF589RPD/,/files/ENCFF245RKH/,/files/ENCFF464LAU/,/files/ENCFF282NNK/,/files/ENCFF188IDO/,/files/ENCFF791QXM/,/files/ENCFF243UGB/,/files/ENCFF286GWD/,/files/ENCFF334DPJ/,/files/ENCFF569JOJ/		ENCBS727DXY	1	2		Homo sapiens	adult	34 years												/replicates/57d74f34-3212-40b6-b2ed-8023fc6bcdbf/				
/experiments/ENCSR932KWJ/	ENCSR932KWJ	DNase-seq	DNase-seq	cell line				Homo sapiens A172	A172	GEO:GSE90426,SCREEN-GRCh38:A172	DNase-seq on cell line A172 (53 year old male human brain, glioblastoma)	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF002EPV/,/files/ENCFF002EPW/,/files/ENCFF002EPU/,/files/ENCFF002EPX/,/files/ENCFF655KJK/,/files/ENCFF173XRS/,/files/ENCFF849LFI/,/files/ENCFF067FWN/,/files/ENCFF593PVF/,/files/ENCFF461LIR/,/files/ENCFF015ITU/,/files/ENCFF646HUJ/,/files/ENCFF433HRF/,/files/ENCFF499OWE/,/files/ENCFF320AEA/,/files/ENCFF633CGS/,/files/ENCFF476FLD/,/files/ENCFF338SOW/,/files/ENCFF996WFU/,/files/ENCFF111TWT/,/files/ENCFF665QLM/,/files/ENCFF429YFP/,/files/ENCFF303IMF/,/files/ENCFF537SPW/,/files/ENCFF426YSB/,/files/ENCFF875TRY/,/files/ENCFF919PWZ/,/files/ENCFF957BZG/,/files/ENCFF810BMY/,/files/ENCFF870IAA/,/files/ENCFF727CKL/,/files/ENCFF044AYN/,/files/ENCFF919EZB/,/files/ENCFF978IOR/,/files/ENCFF271QBK/,/files/ENCFF531HVC/,/files/ENCFF130POJ/,/files/ENCFF335DWP/,/files/ENCFF678FUE/,/files/ENCFF512ADG/,/files/ENCFF970PNO/,/files/ENCFF927OSI/,/files/ENCFF836FLI/,/files/ENCFF234SDY/,/files/ENCFF459CLV/,/files/ENCFF944DAF/,/files/ENCFF899YRC/,/files/ENCFF175YAU/,/files/ENCFF251TER/,/files/ENCFF928TEH/,/files/ENCFF816ZAI/,/files/ENCFF889THN/,/files/ENCFF340CRE/,/files/ENCFF819ALP/,/files/ENCFF665KCB/,/files/ENCFF243GKV/,/files/ENCFF869HVE/,/files/ENCFF004ZWC/,/files/ENCFF939DQH/,/files/ENCFF402SAN/,/files/ENCFF385DEA/,/files/ENCFF799EBA/,/files/ENCFF530CLO/,/files/ENCFF669JRM/,/files/ENCFF772JBY/,/files/ENCFF137JAI/,/files/ENCFF580RCH/,/files/ENCFF119XYA/,/files/ENCFF424RQU/,/files/ENCFF068TNR/,/files/ENCFF212PEI/,/files/ENCFF976FML/,/files/ENCFF433QRH/,/files/ENCFF554HAC/,/files/ENCFF567HRE/,/files/ENCFF972RDK/,/files/ENCFF643SRJ/,/files/ENCFF693MBQ/,/files/ENCFF101TNF/,/files/ENCFF962YGV/,/files/ENCFF695WTZ/,/files/ENCFF945VVV/,/files/ENCFF948RRA/,/files/ENCFF141REG/,/files/ENCFF323HQD/,/files/ENCFF332UAH/,/files/ENCFF926WNU/,/files/ENCFF037RRP/,/files/ENCFF582UQX/,/files/ENCFF936VUH/,/files/ENCFF479STA/,/files/ENCFF873IYS/,/files/ENCFF569FQB/,/files/ENCFF475HAP/,/files/ENCFF401MQN/,/files/ENCFF112VID/,/files/ENCFF012AVM/		ENCBS225AJI,ENCBS874LTK	1,2	1		Homo sapiens	adult	53 years												/replicates/a2c26674-c9b7-4871-aaa5-ceb9d955251b/,/replicates/d8875595-dc61-464c-ad3b-63c1672f0e9f/				
/experiments/ENCSR000FJL/	ENCSR000FJL	DNase-seq	DNase-seq	cell line				Homo sapiens SK-N-DZ treated with dimethyl sulfoxide for 72 hours	SK-N-DZ	GEO:GSE172541,SCREEN-GRCh38:SK-N-DZ_treated_with_dimethyl_sulfoxide		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001RVM/,/files/ENCFF001RVK/,/files/ENCFF002EUX/,/files/ENCFF002EUY/,/files/ENCFF002EUZ/,/files/ENCFF002EVA/,/files/ENCFF002EVB/,/files/ENCFF810IMT/,/files/ENCFF244QVD/,/files/ENCFF076GBO/,/files/ENCFF516FJG/,/files/ENCFF848HXZ/,/files/ENCFF120WBO/,/files/ENCFF168VTR/,/files/ENCFF151EMN/,/files/ENCFF263OGL/,/files/ENCFF313INZ/,/files/ENCFF102TLM/,/files/ENCFF180KLF/,/files/ENCFF768WKW/,/files/ENCFF378SEF/,/files/ENCFF291GUN/,/files/ENCFF346KWZ/,/files/ENCFF329OZJ/,/files/ENCFF865LCY/,/files/ENCFF881SIM/,/files/ENCFF834XTU/,/files/ENCFF290PWS/,/files/ENCFF435MRA/,/files/ENCFF160MYJ/,/files/ENCFF160AGD/,/files/ENCFF212OGF/,/files/ENCFF251ROS/,/files/ENCFF661ZQU/,/files/ENCFF984BZV/,/files/ENCFF927WMA/,/files/ENCFF715SBO/,/files/ENCFF892EDU/,/files/ENCFF821WNN/,/files/ENCFF989ALW/,/files/ENCFF508CID/,/files/ENCFF127RSB/,/files/ENCFF226XBN/,/files/ENCFF454FSA/,/files/ENCFF597EVB/,/files/ENCFF988DWT/,/files/ENCFF937LFQ/,/files/ENCFF119UUX/,/files/ENCFF413XWW/,/files/ENCFF457EWH/,/files/ENCFF985OCO/,/files/ENCFF248KVP/,/files/ENCFF503TYS/,/files/ENCFF218CMT/,/files/ENCFF031ZQX/,/files/ENCFF383SGJ/,/files/ENCFF774QUJ/,/files/ENCFF525KJR/,/files/ENCFF972JBU/,/files/ENCFF774HWT/,/files/ENCFF502NMC/,/files/ENCFF328DKO/,/files/ENCFF883MNC/,/files/ENCFF539VQU/,/files/ENCFF342EAR/,/files/ENCFF604FWR/,/files/ENCFF436JQQ/,/files/ENCFF233YZC/,/files/ENCFF029PVH/,/files/ENCFF017OLE/,/files/ENCFF454EDX/,/files/ENCFF300YDJ/,/files/ENCFF987KCO/,/files/ENCFF280VCC/,/files/ENCFF394VQO/,/files/ENCFF273QMT/,/files/ENCFF666FBX/,/files/ENCFF859JWM/,/files/ENCFF323ESN/,/files/ENCFF078DCY/,/files/ENCFF542ETL/,/files/ENCFF450AHB/,/files/ENCFF982PDK/,/files/ENCFF065RCP/,/files/ENCFF396NZF/,/files/ENCFF606FJE/,/files/ENCFF114LVX/,/files/ENCFF137RKG/,/files/ENCFF317UGP/,/files/ENCFF354ZBB/		ENCBS520AAA,ENCBS521AAA	1,2	1,2		Homo sapiens	child	2 years	dimethyl sulfoxide	CHEBI:28262			72	hour						/replicates/0d43a4f2-3335-4cbe-ac5b-7ffa0ac17feb/,/replicates/2da12f16-f957-4263-b05a-8ffa900e2d4c/,/replicates/d73b758e-30d5-4f19-a2d7-5d10bd3f4cc4/				
/experiments/ENCSR902XFY/	ENCSR902XFY	DNase-seq	DNase-seq	tissue				Homo sapiens thyroid gland tissue male adult (54 years)	thyroid gland	GEO:GSE90422		John Stamatoyannopoulos, UW	ENCODE	archived	/files/ENCFF406QLG/,/files/ENCFF623GXH/,/files/ENCFF417NLK/,/files/ENCFF066ZPP/,/files/ENCFF856OWH/,/files/ENCFF923RXG/,/files/ENCFF627TWT/,/files/ENCFF665WNI/,/files/ENCFF858JZQ/,/files/ENCFF272FEM/,/files/ENCFF454APQ/,/files/ENCFF387BUL/,/files/ENCFF490IXU/,/files/ENCFF864YTA/,/files/ENCFF527OWW/,/files/ENCFF743DWF/,/files/ENCFF273DYM/,/files/ENCFF369KBA/,/files/ENCFF514PVZ/,/files/ENCFF581VGU/,/files/ENCFF011BAZ/,/files/ENCFF203GPV/,/files/ENCFF087BTP/,/files/ENCFF762FMJ/,/files/ENCFF897QMY/,/files/ENCFF530SVX/,/files/ENCFF432TUO/,/files/ENCFF822XXB/	/experiment-series/ENCSR210ZUU/	ENCBS702NUN	1	1,2,3		Homo sapiens	adult	54 years												/replicates/2001382c-7551-4500-88a3-2622ddd7f078/,/replicates/97369ede-1731-44dc-8f8c-5553d5d6467c/,/replicates/4fde9343-d021-4f4d-84b2-31c9ea96e883/				
/experiments/ENCSR000EKX/	ENCSR000EKX	DNase-seq	DNase-seq	cell line				Homo sapiens MCF-7 expressing RNAi targeting H. sapiens CTCF	MCF-7	GEO:GSM1008581,UCSC-ENCODE-hg19:wgEncodeEH003467	DNase-seq on human MCF-7 treated with CTCF shRNA knockdown	Gregory Crawford, Duke	ENCODE	released	/files/ENCFF000SYJ/,/files/ENCFF000SYL/,/files/ENCFF000SYM/,/files/ENCFF000SYN/,/files/ENCFF000SYO/,/files/ENCFF000SYP/,/files/ENCFF000SYU/,/files/ENCFF000SYV/,/files/ENCFF000SZD/,/files/ENCFF001UWV/,/files/ENCFF340ZWA/,/files/ENCFF967RSN/,/files/ENCFF622VVQ/,/files/ENCFF508AGV/,/files/ENCFF965LJU/,/files/ENCFF851BRB/,/files/ENCFF600NOD/,/files/ENCFF376ISR/,/files/ENCFF447ECL/,/files/ENCFF550IWD/,/files/ENCFF771RNP/,/files/ENCFF554LGG/,/files/ENCFF221VYI/,/files/ENCFF289MXX/,/files/ENCFF382XYI/,/files/ENCFF871VLX/,/files/ENCFF540TTD/,/files/ENCFF566ZNQ/,/files/ENCFF097KYQ/,/files/ENCFF473CEN/,/files/ENCFF885PNV/,/files/ENCFF331NOQ/,/files/ENCFF855SNR/,/files/ENCFF156AAO/,/files/ENCFF445JRH/,/files/ENCFF191PIT/,/files/ENCFF246LQX/,/files/ENCFF635GUJ/,/files/ENCFF158ISY/,/files/ENCFF787PPJ/,/files/ENCFF875WXS/,/files/ENCFF293GTX/,/files/ENCFF251MUK/,/files/ENCFF495SHW/,/files/ENCFF925RMV/,/files/ENCFF021IXR/,/files/ENCFF336YZY/,/files/ENCFF066MNS/,/files/ENCFF584QCX/,/files/ENCFF375IRS/		ENCBS094ENC	1	3,1,2		Homo sapiens	adult	69 years										/organisms/human/		/replicates/e1a5dde1-c622-492d-8228-e632212e092f/,/replicates/b062bca1-7534-4dd3-938d-3db8915fea59/,/replicates/167762b1-de2e-4bea-af2e-11834fdc781f/				
/experiments/ENCSR009MDC/	ENCSR009MDC	DNase-seq	DNase-seq	primary cell				Homo sapiens activated naive CD8-positive, alpha-beta T cell male adult (30 years) treated with anti-CD3 and anti-CD28 coated beads for 7 days, 10 ng/mL Interleukin-2 for 5 days	activated naive CD8-positive, alpha-beta T cell	GEO:GSE215464		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF240XUZ/,/files/ENCFF397ZQH/,/files/ENCFF347CTV/,/files/ENCFF801VVG/,/files/ENCFF463WIA/,/files/ENCFF040POR/,/files/ENCFF013LEW/,/files/ENCFF696HWG/,/files/ENCFF015LIS/,/files/ENCFF894ELV/,/files/ENCFF436BJC/,/files/ENCFF826VDY/,/files/ENCFF070HSO/,/files/ENCFF857JUM/,/files/ENCFF577MYH/,/files/ENCFF774MUM/		ENCBS589RZO	1	1		Homo sapiens	adult	30 years	anti-CD3 and anti-CD28 coated beads,Interleukin-2	UniProtKB:P60568	10	ng/mL	7,5	day						/replicates/54bb9e13-a06b-4427-b8e5-7b91c6582ef2/				
/experiments/ENCSR703VGI/	ENCSR703VGI	DNase-seq	DNase-seq	primary cell				Homo sapiens naive thymus-derived CD8-positive, alpha-beta T cell male adult (33 years)	naive thymus-derived CD8-positive, alpha-beta T cell	GEO:GSE187728		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF800PWS/,/files/ENCFF525HNV/,/files/ENCFF375RGE/,/files/ENCFF635CLR/,/files/ENCFF986BLU/,/files/ENCFF422XPQ/,/files/ENCFF769RXI/,/files/ENCFF375BOE/,/files/ENCFF868ZQP/,/files/ENCFF762TEK/,/files/ENCFF404HRZ/,/files/ENCFF812DKH/,/files/ENCFF846MQW/,/files/ENCFF625ZYP/,/files/ENCFF934ESI/,/files/ENCFF514RDU/		ENCBS689LKA	1	1		Homo sapiens	adult	33 years												/replicates/80cd4a6c-148c-420b-90b6-a35751145975/				
/experiments/ENCSR400MOP/	ENCSR400MOP	DNase-seq	DNase-seq	tissue				Homo sapiens with Alzheimer's disease; head of caudate nucleus tissue male adult (90 or above years)	head of caudate nucleus	GEO:GSE187433		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF557AOB/,/files/ENCFF712NPC/,/files/ENCFF508VVP/,/files/ENCFF263CVB/,/files/ENCFF708QWX/,/files/ENCFF305JLM/,/files/ENCFF873DKH/,/files/ENCFF069DOH/,/files/ENCFF075UFF/,/files/ENCFF079GEP/,/files/ENCFF507BYN/,/files/ENCFF665GLI/,/files/ENCFF709KNF/,/files/ENCFF204KDV/,/files/ENCFF149HYM/,/files/ENCFF889EST/	/disease-series/ENCSR547CFO/	ENCBS882RWT	1	1		Homo sapiens	adult	90 or above years												/replicates/dbda10cc-1b4e-4fb3-83cd-ebcb012a4236/				
/experiments/ENCSR512CWR/	ENCSR512CWR	DNase-seq	DNase-seq	tissue				Homo sapiens umbilical cord tissue embryo (59 days) and male embryo (76 days)	umbilical cord	SCREEN-GRCh38:umbilical_cord_embryo_59_days_and_male_embryo_76_days,GEO:GSE90349	DNase-seq on 76 day old male human fetal umbilical cord tissue	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF002DWY/,/files/ENCFF002DWZ/,/files/ENCFF002DXB/,/files/ENCFF002DXC/,/files/ENCFF002DXA/,/files/ENCFF002DXD/,/files/ENCFF688SMG/,/files/ENCFF974JPR/,/files/ENCFF358HYU/,/files/ENCFF818BKP/,/files/ENCFF800XKN/,/files/ENCFF477AJX/,/files/ENCFF604NKJ/,/files/ENCFF260WBP/,/files/ENCFF639XTI/,/files/ENCFF397VXC/,/files/ENCFF672ZTB/,/files/ENCFF327ZBC/,/files/ENCFF452VPN/,/files/ENCFF125LBK/,/files/ENCFF193ROE/,/files/ENCFF207PKJ/,/files/ENCFF935SZI/,/files/ENCFF442KIW/,/files/ENCFF620TTQ/,/files/ENCFF517UMI/,/files/ENCFF726XIS/,/files/ENCFF985HNC/,/files/ENCFF747GLI/,/files/ENCFF061IDT/,/files/ENCFF872DLV/,/files/ENCFF790NEI/,/files/ENCFF569VGU/,/files/ENCFF876BZP/,/files/ENCFF622CII/,/files/ENCFF934QJW/,/files/ENCFF553OXP/,/files/ENCFF426VCM/,/files/ENCFF767YJL/,/files/ENCFF042ZEE/,/files/ENCFF519LXB/,/files/ENCFF120JBD/,/files/ENCFF808ALS/,/files/ENCFF583CPP/,/files/ENCFF269GEO/,/files/ENCFF027DTU/,/files/ENCFF015GRG/,/files/ENCFF896VGY/,/files/ENCFF903EAZ/,/files/ENCFF311XHS/,/files/ENCFF324WAJ/,/files/ENCFF753IAO/,/files/ENCFF133TDW/,/files/ENCFF267RUD/,/files/ENCFF840RAI/,/files/ENCFF192MAS/,/files/ENCFF418BXL/,/files/ENCFF453QYX/,/files/ENCFF588RPE/,/files/ENCFF479TTY/,/files/ENCFF504SRC/,/files/ENCFF470TLH/,/files/ENCFF568HPG/,/files/ENCFF716MEI/,/files/ENCFF739EQO/,/files/ENCFF577VHE/,/files/ENCFF376VPQ/,/files/ENCFF875ELP/,/files/ENCFF835AQQ/,/files/ENCFF714GKQ/,/files/ENCFF858NAT/,/files/ENCFF155VTE/,/files/ENCFF695UKA/,/files/ENCFF722UXL/,/files/ENCFF283YRQ/,/files/ENCFF039OFQ/,/files/ENCFF491EZA/,/files/ENCFF676GEH/		ENCBS428SKC,ENCBS518LEK	1,2	1		Homo sapiens	embryonic	76 days,59 days												/replicates/2e5d61bb-2297-4d48-bcfb-07c6d65b117c/,/replicates/9afe5791-32a6-42ed-bfec-1bb84543d0ec/				
/experiments/ENCSR752EPH/	ENCSR752EPH	DNase-seq	DNase-seq	cell line				Homo sapiens MCF 10A treated with 1 μM tamoxifen for 24 hours	MCF 10A	SCREEN-GRCh38:MCF_10A_treated_with_tamoxifen_24_hours,GEO:GSE172550		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF147KVE/,/files/ENCFF271RPJ/,/files/ENCFF590ZCD/,/files/ENCFF141TTX/,/files/ENCFF292APF/,/files/ENCFF463BBS/,/files/ENCFF755MFM/,/files/ENCFF387LLQ/,/files/ENCFF044HKE/,/files/ENCFF152EUT/,/files/ENCFF961ZVJ/,/files/ENCFF461IGO/,/files/ENCFF545QSU/,/files/ENCFF474KFO/,/files/ENCFF747RHY/,/files/ENCFF890XPM/,/files/ENCFF246WMU/,/files/ENCFF637YEK/,/files/ENCFF549CCI/,/files/ENCFF657VGH/,/files/ENCFF867VXM/,/files/ENCFF783BQK/,/files/ENCFF715MYC/,/files/ENCFF360RGW/,/files/ENCFF492MEK/,/files/ENCFF365NYN/,/files/ENCFF766UHF/,/files/ENCFF481MNH/,/files/ENCFF600VFL/,/files/ENCFF407DFN/,/files/ENCFF978CPX/,/files/ENCFF034FAI/,/files/ENCFF265VDT/,/files/ENCFF467XST/		ENCBS417KGL	1	1,2		Homo sapiens	adult	36 years	tamoxifen	CHEBI:41774	1.0	μM	24.0	hour						/replicates/031bd277-427c-4637-b18c-d46075e4b4eb/,/replicates/8be3b0df-f54e-4c63-b036-a62ca99ccacb/				
/experiments/ENCSR694DOX/	ENCSR694DOX	DNase-seq	DNase-seq	tissue				Homo sapiens posterior cingulate gyrus tissue male adult (83 years)	posterior cingulate gyrus	GEO:GSE170986		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF315LCY/,/files/ENCFF328MYE/,/files/ENCFF164CED/,/files/ENCFF211FOP/,/files/ENCFF855FBI/,/files/ENCFF116DMT/,/files/ENCFF515ADG/,/files/ENCFF565KDM/,/files/ENCFF376UYD/,/files/ENCFF075DTF/,/files/ENCFF271AWB/,/files/ENCFF099FUV/,/files/ENCFF130TYS/,/files/ENCFF802EFJ/,/files/ENCFF290MYV/,/files/ENCFF379NGG/	/disease-series/ENCSR678GIG/	ENCBS768XJX	1	1		Homo sapiens	adult	83 years												/replicates/bd7b8aae-d4f8-456a-8821-60ec33396f2b/				
/experiments/ENCSR431UEM/	ENCSR431UEM	DNase-seq	DNase-seq	tissue				Homo sapiens left hindlimb tissue male embryo (81 days)	left hindlimb	GEO:GSE169973,SCREEN-GRCh38:leg_bone_male_embryo_81_day		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF924UPH/,/files/ENCFF038HIP/,/files/ENCFF268WJW/,/files/ENCFF431WVQ/,/files/ENCFF750ABM/,/files/ENCFF495VPP/,/files/ENCFF511GVB/,/files/ENCFF793VFP/,/files/ENCFF795IWI/,/files/ENCFF495MLV/,/files/ENCFF514MSZ/,/files/ENCFF702JFH/,/files/ENCFF927YBA/,/files/ENCFF771PVT/,/files/ENCFF217OZN/,/files/ENCFF100IHN/,/files/ENCFF315YXR/,/files/ENCFF184IWH/,/files/ENCFF662RWK/,/files/ENCFF395ZVL/,/files/ENCFF152PYG/,/files/ENCFF221CNW/,/files/ENCFF869XYK/,/files/ENCFF009QSO/,/files/ENCFF280FEL/,/files/ENCFF363HZW/,/files/ENCFF400QKA/,/files/ENCFF778GPY/,/files/ENCFF635LUI/,/files/ENCFF659RMS/,/files/ENCFF433DSK/,/files/ENCFF183FVH/,/files/ENCFF346QED/,/files/ENCFF025MJM/,/files/ENCFF163TID/,/files/ENCFF155KPP/,/files/ENCFF945PTG/,/files/ENCFF047XTX/,/files/ENCFF979TKS/,/files/ENCFF321MYM/,/files/ENCFF343MNQ/,/files/ENCFF875KME/		ENCBS490PBA	1	1		Homo sapiens	embryonic	81 days												/replicates/23911a0e-4a37-4434-8cd8-bcbb5c789967/				
/experiments/ENCSR595CSH/	ENCSR595CSH	DNase-seq	DNase-seq	tissue				Homo sapiens brain tissue embryo (56 days) and male embryo (58 days)	brain	GEO:GSE90369,SCREEN-GRCh38:brain_embryo_56_days_and_male_embryo_58_days		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF002DXT/,/files/ENCFF002DXU/,/files/ENCFF002DXV/,/files/ENCFF002DXW/,/files/ENCFF002DWK/,/files/ENCFF737WUQ/,/files/ENCFF002DWF/,/files/ENCFF002DWI/,/files/ENCFF002DWH/,/files/ENCFF002DWG/,/files/ENCFF418KOK/,/files/ENCFF483ULQ/,/files/ENCFF597UOX/,/files/ENCFF567GKR/,/files/ENCFF018ATG/,/files/ENCFF434OLY/,/files/ENCFF228LYZ/,/files/ENCFF559JDB/,/files/ENCFF599ZCK/,/files/ENCFF936VAD/,/files/ENCFF751GVH/,/files/ENCFF678DXP/,/files/ENCFF940IWR/,/files/ENCFF443TMM/,/files/ENCFF303THQ/,/files/ENCFF768BHZ/,/files/ENCFF536PSX/,/files/ENCFF086NWH/,/files/ENCFF495VYL/,/files/ENCFF331KXA/,/files/ENCFF795SGP/,/files/ENCFF684VIM/,/files/ENCFF524DZP/,/files/ENCFF518ITO/,/files/ENCFF542IRR/,/files/ENCFF131ARH/,/files/ENCFF715HLR/,/files/ENCFF768DSD/,/files/ENCFF178PHA/,/files/ENCFF036LCG/,/files/ENCFF790GGZ/,/files/ENCFF310SIH/,/files/ENCFF453RKI/,/files/ENCFF698UAJ/,/files/ENCFF170QIG/,/files/ENCFF802YVV/,/files/ENCFF593GTZ/,/files/ENCFF289ZLL/,/files/ENCFF983BBC/,/files/ENCFF440XMK/,/files/ENCFF127RDH/,/files/ENCFF297WCK/,/files/ENCFF559JKF/,/files/ENCFF265NIF/,/files/ENCFF906MOI/,/files/ENCFF612OQV/,/files/ENCFF567TZP/,/files/ENCFF071UBH/,/files/ENCFF253FBO/,/files/ENCFF925ION/,/files/ENCFF260FAW/,/files/ENCFF081QAI/,/files/ENCFF529HHH/,/files/ENCFF161QVP/,/files/ENCFF226FCY/,/files/ENCFF982IRZ/,/files/ENCFF641HVS/,/files/ENCFF661NRQ/,/files/ENCFF738XPG/,/files/ENCFF266BUC/,/files/ENCFF343ZBG/,/files/ENCFF491VZQ/,/files/ENCFF144VZS/,/files/ENCFF436PDW/,/files/ENCFF255MJU/,/files/ENCFF550JCF/,/files/ENCFF187FEV/,/files/ENCFF077FPO/,/files/ENCFF041OPZ/,/files/ENCFF807SCV/,/files/ENCFF196CDZ/,/files/ENCFF088FKG/,/files/ENCFF038EEJ/,/files/ENCFF718VYE/,/files/ENCFF845BDK/,/files/ENCFF812UVG/,/files/ENCFF443QHY/,/files/ENCFF339HMD/,/files/ENCFF553VSR/,/files/ENCFF706PRB/,/files/ENCFF966LOF/,/files/ENCFF231EED/,/files/ENCFF972VDF/,/files/ENCFF208QLG/,/files/ENCFF226IIT/,/files/ENCFF728CDJ/,/files/ENCFF435FSJ/,/files/ENCFF425GUX/,/files/ENCFF246MRV/,/files/ENCFF712UVC/,/files/ENCFF619EKC/,/files/ENCFF573HQX/,/files/ENCFF273TVV/,/files/ENCFF149JTU/,/files/ENCFF552HIO/,/files/ENCFF239ILH/,/files/ENCFF263JBT/,/files/ENCFF493RZY/,/files/ENCFF868FQG/,/files/ENCFF691XVS/,/files/ENCFF924KIE/,/files/ENCFF546WDY/,/files/ENCFF244QGF/,/files/ENCFF870TZV/,/files/ENCFF320BEJ/,/files/ENCFF496UKD/,/files/ENCFF693GZU/,/files/ENCFF876GOT/,/files/ENCFF086IEQ/		ENCBS852UJL,ENCBS539WGT	1,2	1,2		Homo sapiens	embryonic	58 days,56 days												/replicates/603b2dd3-658e-438e-a856-e7ccfc7d2207/,/replicates/720f905c-4443-461f-8bf7-491257af082e/,/replicates/c2caf8bd-339d-4d42-96f3-efdce5d0f3b3/				
/experiments/ENCSR635GDW/	ENCSR635GDW	DNase-seq	DNase-seq	tissue				Homo sapiens head of caudate nucleus tissue female adult (79 years)	head of caudate nucleus	GEO:GSE187698		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF125JSC/,/files/ENCFF216IBV/,/files/ENCFF246IJC/,/files/ENCFF060BMQ/,/files/ENCFF669ITY/,/files/ENCFF468EIE/,/files/ENCFF337FUI/,/files/ENCFF259HUY/,/files/ENCFF665IQT/,/files/ENCFF732STV/,/files/ENCFF166DIM/,/files/ENCFF746VEI/,/files/ENCFF549PNN/,/files/ENCFF979RAK/,/files/ENCFF692HIA/,/files/ENCFF105TVY/	/disease-series/ENCSR212ASC/	ENCBS199DCJ	1	1		Homo sapiens	adult	79 years												/replicates/5df17a4c-a466-4c78-bad6-9512751f43d8/				
