2023-06-10 20:45:17.146282	https://www.encodeproject.org/report/?type=Experiment&searchTerm=DNase&assay_title=DNase-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&audit.ERROR.category=extremely+low+spot+score&audit.ERROR.category=extremely+low+read+depth&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR278SKG/	ENCSR278SKG	DNase-seq	DNase-seq	tissue				Homo sapiens right atrium auricular region tissue female adult (51 years)	right atrium auricular region	GEO:GSE139738		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF882DJV/,/files/ENCFF310IFL/,/files/ENCFF149IGI/,/files/ENCFF656RCG/,/files/ENCFF624TDG/,/files/ENCFF031ZKU/,/files/ENCFF205UMC/,/files/ENCFF918YIN/,/files/ENCFF092LJA/,/files/ENCFF792BCT/,/files/ENCFF544GTL/,/files/ENCFF228WQY/,/files/ENCFF079GRE/,/files/ENCFF053VZG/,/files/ENCFF243ZOH/,/files/ENCFF928MMI/,/files/ENCFF532LEH/,/files/ENCFF312ZWZ/,/files/ENCFF295IFW/,/files/ENCFF981OLI/,/files/ENCFF225SUP/,/files/ENCFF918GTI/,/files/ENCFF939WIN/,/files/ENCFF513LVE/,/files/ENCFF829XCI/,/files/ENCFF948WXC/,/files/ENCFF866PHQ/,/files/ENCFF649NJE/,/files/ENCFF515MJF/,/files/ENCFF910STM/,/files/ENCFF629OOV/,/files/ENCFF387JZG/,/files/ENCFF333CZY/,/files/ENCFF859WRN/,/files/ENCFF942IMH/,/files/ENCFF112SYB/,/files/ENCFF383NCP/,/files/ENCFF533VVR/,/files/ENCFF679FKQ/,/files/ENCFF805NZY/	/reference-epigenomes/ENCSR525XSO/	ENCBS251FWW	1	1		Homo sapiens	adult	51 years												/replicates/44025f23-8aed-4ee8-9593-3184c7b62917/				
/experiments/ENCSR224IYD/	ENCSR224IYD	DNase-seq	DNase-seq	tissue				Homo sapiens medulla oblongata tissue male adult (78 years) and male adult (84 years)	medulla oblongata	GEO:GSE90311		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF321ZDO/,/files/ENCFF713DWF/,/files/ENCFF086MIY/,/files/ENCFF205PYZ/,/files/ENCFF870MOY/,/files/ENCFF924BQZ/,/files/ENCFF403UDJ/,/files/ENCFF683XCG/,/files/ENCFF323YLW/,/files/ENCFF907OCI/,/files/ENCFF195TPT/,/files/ENCFF815QHZ/,/files/ENCFF668SCX/,/files/ENCFF262PFZ/,/files/ENCFF270JMS/,/files/ENCFF670FZM/,/files/ENCFF522VAT/,/files/ENCFF243RNN/,/files/ENCFF356BZZ/,/files/ENCFF673NST/,/files/ENCFF152NZQ/,/files/ENCFF453XAJ/,/files/ENCFF945ITP/,/files/ENCFF395LTJ/,/files/ENCFF075LAA/,/files/ENCFF061XWT/,/files/ENCFF045NIE/,/files/ENCFF200EUC/,/files/ENCFF632LQZ/,/files/ENCFF717KXG/,/files/ENCFF397EOP/,/files/ENCFF318UWS/,/files/ENCFF939VQK/,/files/ENCFF155RSZ/,/files/ENCFF234WHQ/,/files/ENCFF177LYE/,/files/ENCFF678WTO/,/files/ENCFF196KHO/,/files/ENCFF869WOB/,/files/ENCFF244PRF/,/files/ENCFF809JOK/,/files/ENCFF440XQX/,/files/ENCFF653ZMB/,/files/ENCFF472CYN/,/files/ENCFF892TUR/,/files/ENCFF897YQM/,/files/ENCFF188WWY/,/files/ENCFF036PNL/,/files/ENCFF753TMZ/,/files/ENCFF768SJM/,/files/ENCFF899XJQ/,/files/ENCFF671GCJ/,/files/ENCFF155LWC/,/files/ENCFF252WQE/,/files/ENCFF632IAM/,/files/ENCFF728ZBR/,/files/ENCFF026HHU/,/files/ENCFF182IAY/,/files/ENCFF188LQX/,/files/ENCFF151SBP/,/files/ENCFF834SVT/,/files/ENCFF745YMC/,/files/ENCFF747PXS/,/files/ENCFF497NEZ/,/files/ENCFF669PHW/,/files/ENCFF393JUR/,/files/ENCFF703PUN/,/files/ENCFF152HBG/,/files/ENCFF522GWS/,/files/ENCFF666SVG/,/files/ENCFF424TYU/,/files/ENCFF203NZP/,/files/ENCFF953OKA/,/files/ENCFF573ECZ/,/files/ENCFF448AAE/,/files/ENCFF956UKE/,/files/ENCFF553WEU/,/files/ENCFF784ZXC/,/files/ENCFF432KFY/,/files/ENCFF140VBG/,/files/ENCFF062PTY/,/files/ENCFF510SIY/,/files/ENCFF114TSV/,/files/ENCFF211TNV/,/files/ENCFF588TKB/,/files/ENCFF949EBM/,/files/ENCFF484AZD/,/files/ENCFF804IBP/,/files/ENCFF112RNW/,/files/ENCFF617YMX/,/files/ENCFF967LVS/,/files/ENCFF634XMW/,/files/ENCFF452REJ/		ENCBS799XTS,ENCBS433NBX	1,2	2,1		Homo sapiens	adult	84 years,78 years												/replicates/a8339942-657a-42eb-a4aa-df2790f09684/,/replicates/df36fc2d-81cd-4a68-8ec8-1c9033ed28e7/,/replicates/ca132e97-1c3c-4db9-93bb-51b803fb7bcf/,/replicates/81140b38-6aa7-4c04-b9da-6a0f2e6b3cd9/				
/experiments/ENCSR318PRQ/	ENCSR318PRQ	DNase-seq	DNase-seq	tissue				Homo sapiens middle frontal gyrus tissue male adult (78 years)	middle frontal gyrus	SCREEN-GRCh38:middle_frontal_gyrus_male_adult_78_years,GEO:GSE90321	DNase-seq on 78 year old male human middle frontal gyral tissue	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF633PUL/,/files/ENCFF440GFU/,/files/ENCFF799LCN/,/files/ENCFF194RMM/,/files/ENCFF056FFZ/,/files/ENCFF434KPS/,/files/ENCFF531WDX/,/files/ENCFF932FAR/,/files/ENCFF372YYM/,/files/ENCFF914GHG/,/files/ENCFF275EOL/,/files/ENCFF918ILU/,/files/ENCFF397ITN/,/files/ENCFF374SSB/,/files/ENCFF533YMD/,/files/ENCFF789SAI/,/files/ENCFF902QMZ/,/files/ENCFF986QSN/,/files/ENCFF384PCO/,/files/ENCFF680ZKN/,/files/ENCFF947YLK/,/files/ENCFF340EMF/,/files/ENCFF130DQW/,/files/ENCFF150ERT/,/files/ENCFF637ZVC/,/files/ENCFF317BTV/,/files/ENCFF207AJJ/,/files/ENCFF285MQS/,/files/ENCFF105GZK/,/files/ENCFF961FKR/,/files/ENCFF216SYD/,/files/ENCFF763UAD/,/files/ENCFF874RYO/,/files/ENCFF978CQS/,/files/ENCFF434XPY/,/files/ENCFF818EKT/,/files/ENCFF381TGH/,/files/ENCFF619LYO/,/files/ENCFF853VLZ/,/files/ENCFF440HVH/,/files/ENCFF536AKY/,/files/ENCFF889NRF/,/files/ENCFF588UKD/,/files/ENCFF221PAM/,/files/ENCFF717CAT/,/files/ENCFF935TTD/,/files/ENCFF458BGF/,/files/ENCFF873EXY/,/files/ENCFF765JUN/,/files/ENCFF951MYH/,/files/ENCFF558BJA/,/files/ENCFF616OVD/,/files/ENCFF103BAJ/,/files/ENCFF054OPG/,/files/ENCFF037LVK/,/files/ENCFF991JQG/,/files/ENCFF896JTI/,/files/ENCFF959PXG/,/files/ENCFF951FGT/,/files/ENCFF492RQB/,/files/ENCFF540LNX/,/files/ENCFF651YHW/,/files/ENCFF877BVV/,/files/ENCFF629QHN/,/files/ENCFF437BIV/,/files/ENCFF936UIY/,/files/ENCFF613NWB/,/files/ENCFF751LHL/,/files/ENCFF389VNZ/,/files/ENCFF227AEX/,/files/ENCFF225OZO/,/files/ENCFF508CVO/,/files/ENCFF959DAS/,/files/ENCFF942LOU/,/files/ENCFF485IZM/,/files/ENCFF873UQN/,/files/ENCFF808EJV/,/files/ENCFF830YOK/,/files/ENCFF217KKF/,/files/ENCFF157EMG/,/files/ENCFF745FCB/,/files/ENCFF976RCN/,/files/ENCFF874PJM/,/files/ENCFF252XSL/,/files/ENCFF135PXK/,/files/ENCFF107HRK/,/files/ENCFF444EIF/,/files/ENCFF934IZL/,/files/ENCFF152OQI/,/files/ENCFF299OOA/,/files/ENCFF009AOV/,/files/ENCFF511KNP/,/files/ENCFF956YGO/,/files/ENCFF874QUS/,/files/ENCFF734DXC/,/files/ENCFF558WBJ/,/files/ENCFF111GCQ/		ENCBS299RKW,ENCBS568MCE	1,2	1		Homo sapiens	adult	78 years												/replicates/0b99284d-3019-4aaf-92be-f6195332eed5/,/replicates/193df968-8411-4956-9209-f97688799775/				
/experiments/ENCSR964WHY/	ENCSR964WHY	DNase-seq	DNase-seq	cell line				Homo sapiens H9 G1b phase stably expressing CDT1, stably expressing GMNN	H9	SCREEN-GRCh38:H9_Late_G1_phase_genetically_modified_using_stable_transfection,GEO:GSE90434		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF109UNW/,/files/ENCFF306KTN/,/files/ENCFF228RJT/,/files/ENCFF887QKR/,/files/ENCFF566PZC/,/files/ENCFF519LRK/,/files/ENCFF996LGI/,/files/ENCFF636CLF/,/files/ENCFF055IJA/,/files/ENCFF296YTT/,/files/ENCFF101DBH/,/files/ENCFF207QZG/,/files/ENCFF045IHL/,/files/ENCFF034OZX/,/files/ENCFF163GIK/,/files/ENCFF170QEJ/,/files/ENCFF989FZH/,/files/ENCFF956XXD/,/files/ENCFF392OYQ/,/files/ENCFF693VXN/,/files/ENCFF850WYP/,/files/ENCFF685UZB/,/files/ENCFF215OLQ/,/files/ENCFF349RZT/,/files/ENCFF740SJX/,/files/ENCFF484LDS/,/files/ENCFF411DPQ/,/files/ENCFF448RYF/,/files/ENCFF410AWZ/,/files/ENCFF305JSD/,/files/ENCFF064GXC/,/files/ENCFF720VAG/,/files/ENCFF714SYA/,/files/ENCFF521KGF/,/files/ENCFF146HEI/,/files/ENCFF245DLW/,/files/ENCFF630SXY/,/files/ENCFF324LYV/,/files/ENCFF713ASX/,/files/ENCFF376BAN/,/files/ENCFF005DXG/,/files/ENCFF395TJB/,/files/ENCFF674PTW/,/files/ENCFF065DKF/,/files/ENCFF283UVJ/,/files/ENCFF965YLO/,/files/ENCFF342HNY/,/files/ENCFF700HZH/,/files/ENCFF854DNB/,/files/ENCFF034DBS/,/files/ENCFF467EAN/,/files/ENCFF529YFJ/,/files/ENCFF410TZE/,/files/ENCFF396ZVD/,/files/ENCFF848EFH/,/files/ENCFF719YPB/,/files/ENCFF815BAJ/,/files/ENCFF427VGJ/,/files/ENCFF474RLA/,/files/ENCFF225AFC/,/files/ENCFF418FDX/,/files/ENCFF663GON/,/files/ENCFF813FRV/,/files/ENCFF392NUA/,/files/ENCFF091ZXC/,/files/ENCFF049FUZ/,/files/ENCFF330LNY/,/files/ENCFF003GSH/,/files/ENCFF962VBG/,/files/ENCFF390IRH/,/files/ENCFF749LXK/,/files/ENCFF596TMA/,/files/ENCFF328BGA/,/files/ENCFF348XGQ/,/files/ENCFF085ZKY/,/files/ENCFF630VRG/,/files/ENCFF597YTB/,/files/ENCFF200TAA/,/files/ENCFF413HVK/,/files/ENCFF762YDX/,/files/ENCFF123RWP/,/files/ENCFF308PNO/,/files/ENCFF884POL/,/files/ENCFF793QML/,/files/ENCFF038HMQ/,/files/ENCFF327FXP/,/files/ENCFF509UZQ/,/files/ENCFF528DEM/,/files/ENCFF144XFO/,/files/ENCFF347LOI/,/files/ENCFF279WKA/,/files/ENCFF403ZOO/,/files/ENCFF146MUQ/,/files/ENCFF041MVL/,/files/ENCFF108DTR/,/files/ENCFF750JMF/,/files/ENCFF736LDI/,/files/ENCFF203UQX/,/files/ENCFF027FOT/		ENCBS853WXF,ENCBS375GFI	1,2	1		Homo sapiens	embryonic	5 days										/organisms/human/		/replicates/9041f7a1-d1e8-439c-8bbc-61db716eb385/,/replicates/37701255-3b1a-422d-bab6-8acee2cb6d38/				
/experiments/ENCSR000EOI/	ENCSR000EOI	DNase-seq	DNase-seq	primary cell				Homo sapiens fibroblast of peridontal ligament male	fibroblast of peridontal ligament	SCREEN-GRCh38:fibroblast_of_peridontal_ligament_male,UCSC-ENCODE-hg19:wgEncodeEH001175,UCSC-ENCODE-hg19:wgEncodeEH000843,GEO:GSM736632	DNase-seq and DGF on human HPdLF	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF000AFZ/,/files/ENCFF001BLN/,/files/ENCFF001BLO/,/files/ENCFF001BLP/,/files/ENCFF001BLR/,/files/ENCFF001BLW/,/files/ENCFF001BNS/,/files/ENCFF001DKE/,/files/ENCFF001DKG/,/files/ENCFF001DKH/,/files/ENCFF001DKK/,/files/ENCFF001DKS/,/files/ENCFF001SRN/,/files/ENCFF001WAR/,/files/ENCFF001WAS/,/files/ENCFF001WLQ/,/files/ENCFF001WLS/,/files/ENCFF001DKC/,/files/ENCFF001DKD/,/files/ENCFF001DKF/,/files/ENCFF001DKI/,/files/ENCFF001DKT/,/files/ENCFF001WLP/,/files/ENCFF001WLR/,/files/ENCFF179IAS/,/files/ENCFF080XOD/,/files/ENCFF444HFG/,/files/ENCFF561IMB/,/files/ENCFF297AGH/,/files/ENCFF993JSW/,/files/ENCFF381RUT/,/files/ENCFF367GII/,/files/ENCFF107MKQ/,/files/ENCFF379LXR/,/files/ENCFF971CVZ/,/files/ENCFF259BDR/,/files/ENCFF620HKT/,/files/ENCFF640PDY/,/files/ENCFF956DMO/,/files/ENCFF880EQT/,/files/ENCFF306WIQ/,/files/ENCFF089IWT/,/files/ENCFF422IKN/,/files/ENCFF617OAY/,/files/ENCFF575SNN/,/files/ENCFF966WBG/,/files/ENCFF410VCE/,/files/ENCFF860DDE/,/files/ENCFF908BYJ/,/files/ENCFF460FCG/,/files/ENCFF941HRJ/,/files/ENCFF727OAH/,/files/ENCFF450UZK/,/files/ENCFF722GNI/,/files/ENCFF150PGS/,/files/ENCFF019OFL/,/files/ENCFF452RKF/,/files/ENCFF718FDD/,/files/ENCFF594TNS/,/files/ENCFF212DCS/,/files/ENCFF716GHN/,/files/ENCFF164UXI/,/files/ENCFF595GPI/,/files/ENCFF758AZB/,/files/ENCFF525ZSJ/,/files/ENCFF410GYO/,/files/ENCFF150KXR/,/files/ENCFF799XQB/,/files/ENCFF330DYP/,/files/ENCFF868DEY/,/files/ENCFF519CAJ/,/files/ENCFF237PHK/,/files/ENCFF482JEI/,/files/ENCFF735KTT/,/files/ENCFF769JGR/,/files/ENCFF148EHB/,/files/ENCFF408TJJ/,/files/ENCFF688BIE/,/files/ENCFF718RIM/,/files/ENCFF217MRV/,/files/ENCFF815XDK/,/files/ENCFF030QFI/,/files/ENCFF741WOF/,/files/ENCFF473LRZ/,/files/ENCFF473DPQ/,/files/ENCFF090XCL/,/files/ENCFF557MFK/,/files/ENCFF577XLP/,/files/ENCFF349ESL/,/files/ENCFF953HEG/,/files/ENCFF099ZIX/,/files/ENCFF876SNH/,/files/ENCFF989DLL/,/files/ENCFF770VXE/,/files/ENCFF035JLQ/,/files/ENCFF337TTZ/,/files/ENCFF024INY/,/files/ENCFF944HLO/,/files/ENCFF607QME/,/files/ENCFF912VRT/,/files/ENCFF804DII/,/files/ENCFF947UTW/,/files/ENCFF748IRR/,/files/ENCFF151XNM/,/files/ENCFF724JBF/,/files/ENCFF087PPY/,/files/ENCFF574MXU/,/files/ENCFF991AVR/,/files/ENCFF815VIU/,/files/ENCFF950UGU/,/files/ENCFF170NBB/,/files/ENCFF850VNH/,/files/ENCFF252QXV/,/files/ENCFF404YAO/,/files/ENCFF600SFJ/,/files/ENCFF183DFY/,/files/ENCFF656WFD/,/files/ENCFF310ENQ/,/files/ENCFF596PZP/,/files/ENCFF274JHE/,/files/ENCFF534EUA/		ENCBS046DOQ,ENCBS322AAA	2,1	1		Homo sapiens	unknown													/replicates/1f2f0ecf-1480-460d-ba9d-1726c9fe9c38/,/replicates/170b8bf2-6134-4f39-b837-398af0aedfb8/				
/experiments/ENCSR409ZBD/	ENCSR409ZBD	DNase-seq	DNase-seq	primary cell				Homo sapiens natural killer cell male adult (47 years) treated with 100 ng/mL Interleukin-12 subunit alpha for 72 hours, 100 ng/mL Interleukin-15 for 72 hours, 100 ng/mL Interleukin-12 subunit beta for 72 hours, 100 ng/mL Interleukin-18 for 72 hours	natural killer cell	GEO:GSE215491		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF259BVJ/,/files/ENCFF490HWW/,/files/ENCFF452IGJ/,/files/ENCFF016JFP/,/files/ENCFF778JKY/,/files/ENCFF281TTY/,/files/ENCFF009SCK/,/files/ENCFF884KXS/,/files/ENCFF119DCK/,/files/ENCFF027BPY/,/files/ENCFF600KBS/,/files/ENCFF382ZEO/,/files/ENCFF934MDI/,/files/ENCFF709KFO/,/files/ENCFF880CFI/,/files/ENCFF286KKJ/,/files/ENCFF765PIP/,/files/ENCFF390VEI/		ENCBS412KSR	1	1		Homo sapiens	adult	47 years	Interleukin-12 subunit alpha,Interleukin-15,Interleukin-12 subunit beta,Interleukin-18	UniProtKB:P29459,UniProtKB:P40933,UniProtKB:P29460,UniProtKB:Q14116	100	ng/mL	72	hour						/replicates/bdcde4e9-b79f-4302-be78-92d38e480ffa/				
/experiments/ENCSR848XIY/	ENCSR848XIY	DNase-seq	DNase-seq	tissue				Homo sapiens adrenal gland tissue male adult (54 years)	adrenal gland	GEO:GSE90412		John Stamatoyannopoulos, UW	ENCODE	archived	/files/ENCFF119STK/,/files/ENCFF460GRP/,/files/ENCFF787LTC/,/files/ENCFF950OGZ/,/files/ENCFF954FTP/,/files/ENCFF027UEP/,/files/ENCFF574HEC/,/files/ENCFF621EXU/,/files/ENCFF395OQE/,/files/ENCFF026EXL/,/files/ENCFF896DOA/,/files/ENCFF067AEW/,/files/ENCFF380TBL/,/files/ENCFF342QAQ/,/files/ENCFF562JAA/,/files/ENCFF125XYW/,/files/ENCFF542MFJ/,/files/ENCFF815XVK/,/files/ENCFF693YPL/,/files/ENCFF438NHQ/,/files/ENCFF626FRG/,/files/ENCFF679ZDX/,/files/ENCFF331MKY/,/files/ENCFF395TOX/,/files/ENCFF528CLB/,/files/ENCFF613PMJ/,/files/ENCFF304EFW/,/files/ENCFF881ICE/,/files/ENCFF476UVB/,/files/ENCFF916LUK/,/files/ENCFF280ZDZ/,/files/ENCFF497TSE/,/files/ENCFF415UET/,/files/ENCFF282OYU/,/files/ENCFF237FHE/,/files/ENCFF440KEI/,/files/ENCFF305HOI/,/files/ENCFF185ETQ/,/files/ENCFF430AHU/,/files/ENCFF193LUK/,/files/ENCFF650NIM/,/files/ENCFF080JME/,/files/ENCFF767LGN/,/files/ENCFF678YQC/	/experiment-series/ENCSR011OAN/	ENCBS942WBM	1	1		Homo sapiens	adult	54 years												/replicates/62daffcd-60fb-401e-beea-a0497bc59c35/				
/experiments/ENCSR754LIN/	ENCSR754LIN	DNase-seq	DNase-seq	cell line				Homo sapiens H9 G1 phase stably expressing CDT1, stably expressing GMNN	H9	GEO:GSE90392,SCREEN-GRCh38:H9_Early_G1_phase_genetically_modified_using_stable_transfection		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF676MIV/,/files/ENCFF651TBP/,/files/ENCFF542HTX/,/files/ENCFF064CPP/,/files/ENCFF473BLE/,/files/ENCFF220LUI/,/files/ENCFF968JKA/,/files/ENCFF033QEP/,/files/ENCFF293HTR/,/files/ENCFF750ZZQ/,/files/ENCFF594BFV/,/files/ENCFF996UJR/,/files/ENCFF111ELP/,/files/ENCFF732NGM/,/files/ENCFF495XIC/,/files/ENCFF671NXM/,/files/ENCFF543HTZ/,/files/ENCFF922JUB/,/files/ENCFF644UKU/,/files/ENCFF575OHK/,/files/ENCFF592IQT/,/files/ENCFF501GGI/,/files/ENCFF973NKC/,/files/ENCFF868UCT/,/files/ENCFF173UFA/,/files/ENCFF785UJK/,/files/ENCFF703LRO/,/files/ENCFF496DKZ/,/files/ENCFF487IRP/,/files/ENCFF810TMT/,/files/ENCFF779FSX/,/files/ENCFF907WXR/,/files/ENCFF495CNI/,/files/ENCFF446FUF/,/files/ENCFF031QGF/,/files/ENCFF682NAX/,/files/ENCFF030MTW/,/files/ENCFF305HXS/,/files/ENCFF886NZM/,/files/ENCFF641FSF/,/files/ENCFF739EII/,/files/ENCFF703NFN/,/files/ENCFF454XQT/,/files/ENCFF263JHY/,/files/ENCFF890GXD/,/files/ENCFF559ZWP/,/files/ENCFF368SHH/,/files/ENCFF473MFE/,/files/ENCFF881PPD/,/files/ENCFF792QYK/,/files/ENCFF485GRS/,/files/ENCFF042HIR/,/files/ENCFF204DDA/,/files/ENCFF773ANR/,/files/ENCFF797CMC/,/files/ENCFF443ESZ/,/files/ENCFF418KBQ/,/files/ENCFF433TSL/,/files/ENCFF222OQF/,/files/ENCFF100XZT/,/files/ENCFF685WFL/,/files/ENCFF630MXI/,/files/ENCFF884PQS/,/files/ENCFF341XNQ/,/files/ENCFF516TOM/,/files/ENCFF631GPC/,/files/ENCFF862YHA/,/files/ENCFF535RIM/,/files/ENCFF998PUR/,/files/ENCFF864HCX/,/files/ENCFF177IDF/,/files/ENCFF629YYH/,/files/ENCFF392IJH/,/files/ENCFF492FGY/,/files/ENCFF637XHP/,/files/ENCFF703OQE/,/files/ENCFF081FFN/,/files/ENCFF463JHG/,/files/ENCFF140ELN/,/files/ENCFF497ZDS/,/files/ENCFF538LTB/,/files/ENCFF794FXB/,/files/ENCFF781WLF/,/files/ENCFF463AUP/,/files/ENCFF172SIB/,/files/ENCFF300BUL/,/files/ENCFF565UOG/,/files/ENCFF263HFU/,/files/ENCFF567XNE/,/files/ENCFF808PQT/,/files/ENCFF166BED/,/files/ENCFF917STK/,/files/ENCFF888LEJ/,/files/ENCFF800SPQ/,/files/ENCFF563AVS/,/files/ENCFF502KOB/		ENCBS741LLD,ENCBS140HIH	2,1	1		Homo sapiens	embryonic	5 days										/organisms/human/		/replicates/ed9769a7-b21a-49f5-bab7-155cfd2f609b/,/replicates/e44f4dc6-4094-4b8e-8692-32b85e420788/				
/experiments/ENCSR820WLP/	ENCSR820WLP	DNase-seq	DNase-seq	primary cell				Homo sapiens dedifferentiated amniotic fluid mesenchymal stem cell male embryo (15 weeks)	dedifferentiated amniotic fluid mesenchymal stem cell	GEO:GSE90408		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF160GMB/,/files/ENCFF393SHW/,/files/ENCFF479VGE/,/files/ENCFF783ZDW/,/files/ENCFF427ZBA/,/files/ENCFF221PBW/,/files/ENCFF911PSR/,/files/ENCFF429PAU/,/files/ENCFF931OHQ/,/files/ENCFF070AZA/,/files/ENCFF558YGM/,/files/ENCFF077YWY/,/files/ENCFF385ZGM/,/files/ENCFF749YKG/,/files/ENCFF686ASG/,/files/ENCFF582AEP/,/files/ENCFF397HFB/,/files/ENCFF154LCG/,/files/ENCFF766VJR/,/files/ENCFF020BKM/,/files/ENCFF091GJV/,/files/ENCFF673YRK/,/files/ENCFF536DKV/,/files/ENCFF786WDA/,/files/ENCFF755IBY/,/files/ENCFF096MKC/,/files/ENCFF060PXR/,/files/ENCFF145KEH/,/files/ENCFF538VWG/,/files/ENCFF233JFF/,/files/ENCFF868TKV/,/files/ENCFF647VNL/,/files/ENCFF720AFZ/,/files/ENCFF421UPL/,/files/ENCFF450WTJ/,/files/ENCFF919CMM/,/files/ENCFF102XJH/,/files/ENCFF878UMB/,/files/ENCFF870ARP/,/files/ENCFF352SVJ/,/files/ENCFF197ZYD/,/files/ENCFF683NPK/,/files/ENCFF177CGH/,/files/ENCFF321VGC/,/files/ENCFF472CII/,/files/ENCFF459DDC/,/files/ENCFF794OOC/,/files/ENCFF170IKZ/,/files/ENCFF894CSN/,/files/ENCFF147XCP/,/files/ENCFF194TVQ/,/files/ENCFF246WEU/,/files/ENCFF419BGS/,/files/ENCFF057OLF/,/files/ENCFF940XBR/,/files/ENCFF579PPB/,/files/ENCFF569DBN/,/files/ENCFF736TOH/,/files/ENCFF438WET/,/files/ENCFF501IGN/,/files/ENCFF293YWA/,/files/ENCFF193SUG/,/files/ENCFF010LAQ/,/files/ENCFF469OYM/,/files/ENCFF604OSS/,/files/ENCFF234WKU/,/files/ENCFF424AIS/,/files/ENCFF066RQF/,/files/ENCFF402JUO/,/files/ENCFF268HHE/,/files/ENCFF867YFT/,/files/ENCFF782PXH/,/files/ENCFF096PNU/,/files/ENCFF402GZD/,/files/ENCFF852TSV/,/files/ENCFF817FPZ/,/files/ENCFF912IDB/,/files/ENCFF043MMK/,/files/ENCFF202JRP/,/files/ENCFF120YCY/,/files/ENCFF952CPN/,/files/ENCFF689EHN/,/files/ENCFF686MHH/,/files/ENCFF578VQH/,/files/ENCFF366YWT/,/files/ENCFF481ITG/,/files/ENCFF240KQX/,/files/ENCFF882FYK/,/files/ENCFF192LAL/,/files/ENCFF219MPB/,/files/ENCFF086XJA/,/files/ENCFF243RDY/,/files/ENCFF125VTP/,/files/ENCFF903SST/,/files/ENCFF381FQU/,/files/ENCFF882WWP/,/files/ENCFF158VMR/,/files/ENCFF731HGQ/,/files/ENCFF844SUC/,/files/ENCFF070COX/,/files/ENCFF385JST/,/files/ENCFF475SNS/,/files/ENCFF350CLB/,/files/ENCFF176HCV/,/files/ENCFF919RMZ/,/files/ENCFF833UTG/,/files/ENCFF968VMC/,/files/ENCFF440VJQ/,/files/ENCFF067QRI/,/files/ENCFF752IRJ/,/files/ENCFF318AQJ/,/files/ENCFF952KLR/,/files/ENCFF722FEY/,/files/ENCFF266RHM/,/files/ENCFF091WRX/,/files/ENCFF196LAE/,/files/ENCFF563EQX/,/files/ENCFF957MYA/		ENCBS167CXV,ENCBS469CDX	2,1	1		Homo sapiens	embryonic	15 weeks												/replicates/91464326-feb1-4695-911c-18822444dd4a/,/replicates/6dc35900-5681-43b9-8643-8abdd07c05d2/				
/experiments/ENCSR000EJC/	ENCSR000EJC	DNase-seq	DNase-seq	cell line				Homo sapiens GM10266	GM10266	UCSC-ENCODE-hg19:wgEncodeEH003484,GEO:GSM1008590	Duke human GM10266 DNase-seq	Gregory Crawford, Duke	ENCODE	released	/files/ENCFF000SKQ/,/files/ENCFF000SKR/,/files/ENCFF000SKS/,/files/ENCFF000SKT/,/files/ENCFF000SKU/,/files/ENCFF000SLE/,/files/ENCFF000SLI/,/files/ENCFF001UVB/,/files/ENCFF220HLQ/,/files/ENCFF180DJQ/,/files/ENCFF668BIL/,/files/ENCFF876QZS/,/files/ENCFF290OOS/,/files/ENCFF462GYL/,/files/ENCFF760FVU/,/files/ENCFF933JRQ/,/files/ENCFF613XFZ/,/files/ENCFF871IJO/,/files/ENCFF576URR/,/files/ENCFF260SUI/,/files/ENCFF209CRO/,/files/ENCFF825YMA/,/files/ENCFF895DOX/,/files/ENCFF602GIS/,/files/ENCFF004YEC/,/files/ENCFF695TMF/,/files/ENCFF233NMU/,/files/ENCFF368PTC/,/files/ENCFF398PDB/,/files/ENCFF368CNH/,/files/ENCFF352APU/,/files/ENCFF994GRM/,/files/ENCFF684YIC/,/files/ENCFF894JCY/,/files/ENCFF958IOT/,/files/ENCFF126AGH/,/files/ENCFF957VTV/,/files/ENCFF509WJE/,/files/ENCFF756GZS/,/files/ENCFF946JDS/,/files/ENCFF415MOR/,/files/ENCFF483LVR/,/files/ENCFF687ILL/,/files/ENCFF354DNZ/		ENCBS184AAA	1	2,1		Homo sapiens	unknown	38 years												/replicates/de298d83-f1cc-41ce-ae30-960f3bd27107/,/replicates/bb1be666-192f-4cec-aba3-2263022c18d4/				
